country,field,year,disclosed_investment,estimated_investment,complete,pillar,is_group
Trinidad and Tobago,General purpose,2018,,0,True,investment,False
Trinidad and Tobago,Hardware,2018,,0,True,investment,False
Trinidad and Tobago,Software,2018,,0,True,investment,False
Tunisia,Agriculture,2019,0.0,0,True,investment,False
Tunisia,Agriculture,2021,0.0,0,True,investment,False
Tunisia,Agriculture,2022,0.0,0,True,investment,False
Tunisia,All,2018,1.0,1,True,investment,False
Tunisia,All,2019,0.0,0,True,investment,False
Tunisia,All,2020,0.0,1,True,investment,False
Tunisia,All,2021,0.0,0,True,investment,False
Tunisia,All,2022,2.0,2,True,investment,False
Tunisia,All,2023,2.0,2,True,investment,False
Tunisia,All,2024,5.0,5,True,investment,False
Tunisia,All,2025,1.0,1,False,investment,False
Tunisia,Community and Lifestyle,2019,0.0,0,True,investment,False
Tunisia,Community and Lifestyle,2021,0.0,0,True,investment,False
Tunisia,Community and Lifestyle,2022,0.0,0,True,investment,False
Tunisia,Community and Lifestyle,2023,0.0,0,True,investment,False
Tunisia,Community and Lifestyle,2024,0.0,0,True,investment,False
Tunisia,Computer Vision,2019,,0,True,investment,False
Tunisia,Data and analytics,2019,0.0,0,True,investment,False
Tunisia,Data and analytics,2020,,1,True,investment,False
Tunisia,Data and analytics,2021,0.0,0,True,investment,False
Tunisia,Data and analytics,2022,2.0,2,True,investment,False
Tunisia,Data and analytics,2023,0.0,0,True,investment,False
Tunisia,Data and analytics,2024,2.0,2,True,investment,False
Tunisia,Data and analytics,2025,0.0,0,False,investment,False
Tunisia,Education,2020,0.0,0,True,investment,False
Tunisia,Education,2021,0.0,0,True,investment,False
Tunisia,Education,2022,0.0,0,True,investment,False
Tunisia,Energy and natural resources,2019,0.0,0,True,investment,False
Tunisia,Energy and natural resources,2021,0.0,0,True,investment,False
Tunisia,Energy and natural resources,2022,0.0,0,True,investment,False
Tunisia,Finance,2019,0.0,0,True,investment,False
Tunisia,Finance,2020,,0,True,investment,False
Tunisia,Finance,2021,0.0,0,True,investment,False
Tunisia,Finance,2022,0.0,0,True,investment,False
Tunisia,Finance,2023,,0,True,investment,False
Tunisia,General purpose,2019,0.0,0,True,investment,False
Tunisia,General purpose,2020,,1,True,investment,False
Tunisia,General purpose,2021,0.0,0,True,investment,False
Tunisia,General purpose,2022,2.0,2,True,investment,False
Tunisia,General purpose,2023,0.0,0,True,investment,False
Tunisia,General purpose,2024,2.0,2,True,investment,False
Tunisia,General purpose,2025,0.0,0,False,investment,False
Tunisia,Healthcare and Life Sciences,2020,0.0,1,True,investment,False
Tunisia,Healthcare and Life Sciences,2021,0.0,0,True,investment,False
Tunisia,Healthcare and Life Sciences,2022,0.0,0,True,investment,False
Tunisia,Healthcare and Life Sciences,2023,0.0,0,True,investment,False
Tunisia,Healthcare and Life Sciences,2024,0.0,0,True,investment,False
Tunisia,Information Technology,2018,1.0,1,True,investment,False
Tunisia,Information Technology,2019,0.0,0,True,investment,False
Tunisia,Information Technology,2022,1.0,1,True,investment,False
Tunisia,Information Technology,2023,2.0,2,True,investment,False
Tunisia,Information Technology,2024,2.0,2,True,investment,False
Tunisia,Manufacturing,2020,,0,True,investment,False
Tunisia,"Mobile, platforms & Internet services",2018,1.0,1,True,investment,False
Tunisia,"Mobile, platforms & Internet services",2023,2.0,2,True,investment,False
Tunisia,NLP,2023,0.0,0,True,investment,False
Tunisia,Navigation and mapping,2024,0.0,0,True,investment,False
Tunisia,Other,2022,0.0,0,True,investment,False
Tunisia,Privacy and Security,2020,,0,True,investment,False
Tunisia,Privacy and Security,2021,0.0,0,True,investment,False
Tunisia,Privacy and Security,2023,,0,True,investment,False
Tunisia,Professional services,2019,,0,True,investment,False
Tunisia,Professional services,2022,0.0,0,True,investment,False
Tunisia,Professional services,2025,0.0,0,False,investment,False
Tunisia,"Sales, retail, commerce, marketing",2019,,0,True,investment,False
Tunisia,"Sales, retail, commerce, marketing",2022,1.0,1,True,investment,False
Tunisia,"Sales, retail, commerce, marketing",2024,2.0,2,True,investment,False
Tunisia,Software,2019,0.0,0,True,investment,False
Tunisia,Software,2020,0.0,1,True,investment,False
Tunisia,Software,2021,0.0,0,True,investment,False
Tunisia,Software,2022,2.0,2,True,investment,False
Tunisia,Software,2023,0.0,0,True,investment,False
Tunisia,Software,2024,2.0,2,True,investment,False
Tunisia,Software,2025,0.0,0,False,investment,False
Tunisia,Sports,2022,,0,True,investment,False
Tunisia,Transportation,2022,,0,True,investment,False
Tunisia,Transportation,2024,0.0,0,True,investment,False
Turkey,Agriculture,2018,,0,True,investment,False
Turkey,Agriculture,2019,0.0,0,True,investment,False
Turkey,Agriculture,2021,2.0,3,True,investment,False
Turkey,Agriculture,2022,0.0,1,True,investment,False
Turkey,Agriculture,2023,1.0,2,True,investment,False
Turkey,Agriculture,2024,1.0,2,True,investment,False
Turkey,Agriculture,2025,3.0,3,False,investment,False
Turkey,All,2015,100.0,100,True,investment,False
Turkey,All,2016,104.0,105,True,investment,False
Turkey,All,2017,179.0,179,True,investment,False
Turkey,All,2018,507.0,509,True,investment,False
Turkey,All,2019,10.0,12,True,investment,False
Turkey,All,2020,8.0,14,True,investment,False
Turkey,All,2021,31.0,99,True,investment,False
Turkey,All,2022,52.0,62,True,investment,False
Turkey,All,2023,49.0,58,True,investment,False
Turkey,All,2024,91.0,107,True,investment,False
Turkey,All,2025,58.0,90,False,investment,False
Turkey,Biotechnology,2016,,1,True,investment,False
Turkey,Biotechnology,2017,0.0,0,True,investment,False
Turkey,Biotechnology,2018,0.0,0,True,investment,False
Turkey,Biotechnology,2019,1.0,1,True,investment,False
Turkey,Biotechnology,2020,0.0,0,True,investment,False
Turkey,Biotechnology,2022,12.0,12,True,investment,False
Turkey,Biotechnology,2024,0.0,0,True,investment,False
Turkey,Biotechnology,2025,2.0,2,False,investment,False
Turkey,Community and Lifestyle,2017,0.0,0,True,investment,False
Turkey,Community and Lifestyle,2019,,0,True,investment,False
Turkey,Community and Lifestyle,2020,0.0,0,True,investment,False
Turkey,Community and Lifestyle,2021,2.0,2,True,investment,False
Turkey,Community and Lifestyle,2022,1.0,1,True,investment,False
Turkey,Community and Lifestyle,2023,1.0,1,True,investment,False
Turkey,Community and Lifestyle,2024,0.0,0,True,investment,False
Turkey,Community and Lifestyle,2025,,4,False,investment,False
Turkey,Computer Vision,2015,0.0,0,True,investment,False
Turkey,Computer Vision,2016,0.0,0,True,investment,False
Turkey,Computer Vision,2017,1.0,1,True,investment,False
Turkey,Computer Vision,2018,1.0,1,True,investment,False
Turkey,Computer Vision,2019,0.0,0,True,investment,False
Turkey,Computer Vision,2020,1.0,1,True,investment,False
Turkey,Computer Vision,2021,2.0,2,True,investment,False
Turkey,Computer Vision,2022,1.0,1,True,investment,False
Turkey,Computer Vision,2023,3.0,4,True,investment,False
Turkey,Computer Vision,2024,1.0,1,True,investment,False
Turkey,Computer Vision,2025,1.0,2,False,investment,False
Turkey,Consumer goods,2017,0.0,0,True,investment,False
Turkey,Consumer goods,2018,0.0,0,True,investment,False
Turkey,Consumer goods,2019,0.0,0,True,investment,False
Turkey,Consumer goods,2020,0.0,0,True,investment,False
Turkey,Consumer goods,2021,2.0,3,True,investment,False
Turkey,Consumer goods,2022,11.0,11,True,investment,False
Turkey,Consumer goods,2023,1.0,2,True,investment,False
Turkey,Consumer goods,2024,0.0,0,True,investment,False
Turkey,Consumer goods,2025,1.0,1,False,investment,False
Turkey,Cyber Security,2019,,0,True,investment,False
Turkey,Cyber Security,2020,0.0,0,True,investment,False
Turkey,Cyber Security,2021,0.0,0,True,investment,False
Turkey,Cyber Security,2023,,0,True,investment,False
Turkey,Cyber Security,2024,15.0,15,True,investment,False
Turkey,Cyber Security,2025,1.0,1,False,investment,False
Turkey,Data and analytics,2015,0.0,0,True,investment,False
Turkey,Data and analytics,2016,1.0,1,True,investment,False
Turkey,Data and analytics,2017,2.0,2,True,investment,False
Turkey,Data and analytics,2018,4.0,5,True,investment,False
Turkey,Data and analytics,2019,2.0,3,True,investment,False
Turkey,Data and analytics,2020,3.0,5,True,investment,False
Turkey,Data and analytics,2021,16.0,82,True,investment,False
Turkey,Data and analytics,2022,8.0,17,True,investment,False
Turkey,Data and analytics,2023,30.0,36,True,investment,False
Turkey,Data and analytics,2024,79.0,94,True,investment,False
Turkey,Data and analytics,2025,16.0,32,False,investment,False
Turkey,Education,2016,0.0,0,True,investment,False
Turkey,Education,2017,0.0,0,True,investment,False
Turkey,Education,2019,0.0,0,True,investment,False
Turkey,Education,2020,0.0,0,True,investment,False
Turkey,Education,2021,2.0,2,True,investment,False
Turkey,Education,2022,,0,True,investment,False
Turkey,Education,2023,0.0,0,True,investment,False
Turkey,Education,2024,1.0,1,True,investment,False
Turkey,Education,2025,1.0,1,False,investment,False
Turkey,Energy and natural resources,2015,0.0,0,True,investment,False
Turkey,Energy and natural resources,2017,0.0,0,True,investment,False
Turkey,Energy and natural resources,2018,0.0,0,True,investment,False
Turkey,Energy and natural resources,2019,0.0,0,True,investment,False
Turkey,Energy and natural resources,2020,1.0,1,True,investment,False
Turkey,Energy and natural resources,2021,1.0,1,True,investment,False
Turkey,Energy and natural resources,2022,1.0,1,True,investment,False
Turkey,Energy and natural resources,2023,13.0,13,True,investment,False
Turkey,Energy and natural resources,2024,1.0,1,True,investment,False
Turkey,Energy and natural resources,2025,,0,False,investment,False
Turkey,Finance,2016,3.0,3,True,investment,False
Turkey,Finance,2017,0.0,0,True,investment,False
Turkey,Finance,2018,0.0,0,True,investment,False
Turkey,Finance,2019,0.0,1,True,investment,False
Turkey,Finance,2020,0.0,1,True,investment,False
Turkey,Finance,2021,7.0,7,True,investment,False
Turkey,Finance,2022,10.0,10,True,investment,False
Turkey,Finance,2023,1.0,2,True,investment,False
Turkey,Finance,2024,5.0,6,True,investment,False
Turkey,Finance,2025,5.0,6,False,investment,False
Turkey,Gaming,2023,1.0,1,True,investment,False
Turkey,Gaming,2024,0.0,2,True,investment,False
Turkey,Gaming,2025,2.0,2,False,investment,False
Turkey,General purpose,2015,0.0,0,True,investment,False
Turkey,General purpose,2016,0.0,1,True,investment,False
Turkey,General purpose,2017,1.0,1,True,investment,False
Turkey,General purpose,2018,4.0,5,True,investment,False
Turkey,General purpose,2019,3.0,3,True,investment,False
Turkey,General purpose,2020,3.0,5,True,investment,False
Turkey,General purpose,2021,18.0,84,True,investment,False
Turkey,General purpose,2022,31.0,40,True,investment,False
Turkey,General purpose,2023,28.0,33,True,investment,False
Turkey,General purpose,2024,79.0,94,True,investment,False
Turkey,General purpose,2025,14.0,29,False,investment,False
Turkey,Hardware,2015,0.0,0,True,investment,False
Turkey,Hardware,2016,1.0,2,True,investment,False
Turkey,Hardware,2017,1.0,1,True,investment,False
Turkey,Hardware,2018,1.0,1,True,investment,False
Turkey,Hardware,2019,2.0,2,True,investment,False
Turkey,Hardware,2020,1.0,2,True,investment,False
Turkey,Hardware,2021,7.0,17,True,investment,False
Turkey,Hardware,2022,26.0,28,True,investment,False
Turkey,Hardware,2023,9.0,10,True,investment,False
Turkey,Hardware,2024,55.0,56,True,investment,False
Turkey,Hardware,2025,5.0,7,False,investment,False
Turkey,Healthcare and Life Sciences,2017,0.0,0,True,investment,False
Turkey,Healthcare and Life Sciences,2018,0.0,0,True,investment,False
Turkey,Healthcare and Life Sciences,2020,0.0,1,True,investment,False
Turkey,Healthcare and Life Sciences,2021,1.0,2,True,investment,False
Turkey,Healthcare and Life Sciences,2022,1.0,1,True,investment,False
Turkey,Healthcare and Life Sciences,2023,2.0,3,True,investment,False
Turkey,Healthcare and Life Sciences,2024,0.0,2,True,investment,False
Turkey,Healthcare and Life Sciences,2025,2.0,6,False,investment,False
Turkey,Information Technology,2015,0.0,0,True,investment,False
Turkey,Information Technology,2016,,1,True,investment,False
Turkey,Information Technology,2017,0.0,0,True,investment,False
Turkey,Information Technology,2018,2.0,3,True,investment,False
Turkey,Information Technology,2019,2.0,2,True,investment,False
Turkey,Information Technology,2020,0.0,1,True,investment,False
Turkey,Information Technology,2021,4.0,11,True,investment,False
Turkey,Information Technology,2022,27.0,29,True,investment,False
Turkey,Information Technology,2023,17.0,18,True,investment,False
Turkey,Information Technology,2024,71.0,74,True,investment,False
Turkey,Information Technology,2025,6.0,7,False,investment,False
Turkey,Lending and Investments,2016,2.0,2,True,investment,False
Turkey,Lending and Investments,2020,,0,True,investment,False
Turkey,Lending and Investments,2021,0.0,0,True,investment,False
Turkey,Lending and Investments,2023,,0,True,investment,False
Turkey,Lending and Investments,2025,0.0,0,False,investment,False
Turkey,Manufacturing,2020,0.0,1,True,investment,False
Turkey,Manufacturing,2021,0.0,0,True,investment,False
Turkey,Manufacturing,2022,1.0,1,True,investment,False
Turkey,Manufacturing,2023,4.0,5,True,investment,False
Turkey,Manufacturing,2024,1.0,1,True,investment,False
Turkey,Manufacturing,2025,2.0,2,False,investment,False
Turkey,Media and Entertainment,2018,0.0,0,True,investment,False
Turkey,Media and Entertainment,2019,0.0,0,True,investment,False
Turkey,Media and Entertainment,2020,0.0,0,True,investment,False
Turkey,Media and Entertainment,2021,0.0,0,True,investment,False
Turkey,Media and Entertainment,2022,0.0,0,True,investment,False
Turkey,Media and Entertainment,2023,1.0,2,True,investment,False
Turkey,Media and Entertainment,2024,0.0,1,True,investment,False
Turkey,Media and Entertainment,2025,1.0,6,False,investment,False
Turkey,"Military, public safety and government",2019,0.0,0,True,investment,False
Turkey,"Military, public safety and government",2022,0.0,0,True,investment,False
Turkey,"Military, public safety and government",2024,1.0,1,True,investment,False
Turkey,"Mobile, platforms & Internet services",2015,100.0,100,True,investment,False
Turkey,"Mobile, platforms & Internet services",2016,9.0,9,True,investment,False
Turkey,"Mobile, platforms & Internet services",2017,21.0,21,True,investment,False
Turkey,"Mobile, platforms & Internet services",2018,500.0,501,True,investment,False
Turkey,"Mobile, platforms & Internet services",2019,1.0,1,True,investment,False
Turkey,"Mobile, platforms & Internet services",2020,0.0,3,True,investment,False
Turkey,"Mobile, platforms & Internet services",2021,8.0,14,True,investment,False
Turkey,"Mobile, platforms & Internet services",2022,13.0,20,True,investment,False
Turkey,"Mobile, platforms & Internet services",2023,20.0,22,True,investment,False
Turkey,"Mobile, platforms & Internet services",2024,55.0,58,True,investment,False
Turkey,"Mobile, platforms & Internet services",2025,5.0,10,False,investment,False
Turkey,NLP,2020,0.0,0,True,investment,False
Turkey,NLP,2021,0.0,0,True,investment,False
Turkey,NLP,2022,0.0,0,True,investment,False
Turkey,NLP,2023,0.0,0,True,investment,False
Turkey,NLP,2025,0.0,0,False,investment,False
Turkey,Navigation and mapping,2022,1.0,1,True,investment,False
Turkey,Other,2017,0.0,0,True,investment,False
Turkey,Other,2018,0.0,0,True,investment,False
Turkey,Other,2019,0.0,1,True,investment,False
Turkey,Other,2020,0.0,2,True,investment,False
Turkey,Other,2021,1.0,2,True,investment,False
Turkey,Other,2022,11.0,12,True,investment,False
Turkey,Other,2023,1.0,1,True,investment,False
Turkey,Other,2024,1.0,1,True,investment,False
Turkey,Other,2025,,1,False,investment,False
Turkey,Privacy and Security,2018,2.0,2,True,investment,False
Turkey,Privacy and Security,2019,0.0,0,True,investment,False
Turkey,Privacy and Security,2020,0.0,0,True,investment,False
Turkey,Privacy and Security,2021,0.0,0,True,investment,False
Turkey,Privacy and Security,2022,2.0,2,True,investment,False
Turkey,Privacy and Security,2023,0.0,0,True,investment,False
Turkey,Privacy and Security,2024,56.0,57,True,investment,False
Turkey,Privacy and Security,2025,2.0,2,False,investment,False
Turkey,Professional services,2016,1.0,1,True,investment,False
Turkey,Professional services,2017,,0,True,investment,False
Turkey,Professional services,2018,0.0,0,True,investment,False
Turkey,Professional services,2019,0.0,0,True,investment,False
Turkey,Professional services,2020,0.0,0,True,investment,False
Turkey,Professional services,2021,1.0,7,True,investment,False
Turkey,Professional services,2022,10.0,10,True,investment,False
Turkey,Professional services,2023,3.0,4,True,investment,False
Turkey,Professional services,2024,0.0,3,True,investment,False
Turkey,Professional services,2025,0.0,2,False,investment,False
Turkey,Real estate,2017,0.0,0,True,investment,False
Turkey,Real estate,2018,0.0,0,True,investment,False
Turkey,Real estate,2020,0.0,0,True,investment,False
Turkey,Real estate,2022,0.0,0,True,investment,False
Turkey,Real estate,2023,0.0,0,True,investment,False
Turkey,Real estate,2024,0.0,0,True,investment,False
Turkey,Real estate,2025,,0,False,investment,False
Turkey,Robotics,2019,0.0,0,True,investment,False
Turkey,Robotics,2020,0.0,0,True,investment,False
Turkey,Robotics,2021,1.0,1,True,investment,False
Turkey,Robotics,2023,1.0,1,True,investment,False
Turkey,Robotics,2024,1.0,1,True,investment,False
Turkey,Robotics,2025,1.0,1,False,investment,False
Turkey,"Sales, retail, commerce, marketing",2015,100.0,100,True,investment,False
Turkey,"Sales, retail, commerce, marketing",2016,10.0,11,True,investment,False
Turkey,"Sales, retail, commerce, marketing",2017,20.0,20,True,investment,False
Turkey,"Sales, retail, commerce, marketing",2018,501.0,502,True,investment,False
Turkey,"Sales, retail, commerce, marketing",2019,2.0,2,True,investment,False
Turkey,"Sales, retail, commerce, marketing",2020,1.0,3,True,investment,False
Turkey,"Sales, retail, commerce, marketing",2021,1.0,7,True,investment,False
Turkey,"Sales, retail, commerce, marketing",2022,23.0,29,True,investment,False
Turkey,"Sales, retail, commerce, marketing",2023,4.0,6,True,investment,False
Turkey,"Sales, retail, commerce, marketing",2024,1.0,3,True,investment,False
Turkey,"Sales, retail, commerce, marketing",2025,0.0,9,False,investment,False
Turkey,Simulation,2021,,4,True,investment,False
Turkey,Simulation,2024,0.0,0,True,investment,False
Turkey,Software,2015,100.0,100,True,investment,False
Turkey,Software,2016,11.0,12,True,investment,False
Turkey,Software,2017,22.0,22,True,investment,False
Turkey,Software,2018,506.0,508,True,investment,False
Turkey,Software,2019,8.0,9,True,investment,False
Turkey,Software,2020,3.0,8,True,investment,False
Turkey,Software,2021,18.0,85,True,investment,False
Turkey,Software,2022,41.0,51,True,investment,False
Turkey,Software,2023,33.0,40,True,investment,False
Turkey,Software,2024,81.0,95,True,investment,False
Turkey,Software,2025,17.0,32,False,investment,False
Turkey,Sports,2017,0.0,0,True,investment,False
Turkey,Sports,2018,0.0,0,True,investment,False
Turkey,Sports,2020,0.0,0,True,investment,False
Turkey,Sports,2021,,0,True,investment,False
Turkey,Sports,2022,0.0,0,True,investment,False
Turkey,Sports,2023,0.0,0,True,investment,False
Turkey,Telecommunications,2021,4.0,4,True,investment,False
Turkey,Telecommunications,2023,1.0,1,True,investment,False
Turkey,Transportation,2015,0.0,0,True,investment,False
Turkey,Transportation,2017,1.0,1,True,investment,False
Turkey,Transportation,2018,0.0,1,True,investment,False
Turkey,Transportation,2020,0.0,0,True,investment,False
Turkey,Transportation,2021,3.0,4,True,investment,False
Turkey,Transportation,2022,2.0,2,True,investment,False
Turkey,Transportation,2023,2.0,3,True,investment,False
Turkey,Transportation,2024,0.0,0,True,investment,False
Turkey,Transportation,2025,1.0,2,False,investment,False
Uganda,Agriculture,2019,0.0,0,True,investment,False
Uganda,Agriculture,2020,0.0,0,True,investment,False
Uganda,Agriculture,2022,0.0,0,True,investment,False
Uganda,Agriculture,2023,0.0,0,True,investment,False
Uganda,All,2019,0.0,0,True,investment,False
Uganda,All,2020,0.0,0,True,investment,False
Uganda,All,2022,0.0,0,True,investment,False
Uganda,All,2023,0.0,0,True,investment,False
Uganda,Data and analytics,2019,0.0,0,True,investment,False
Uganda,Data and analytics,2020,0.0,0,True,investment,False
Uganda,Data and analytics,2022,0.0,0,True,investment,False
Uganda,Data and analytics,2023,0.0,0,True,investment,False
Uganda,Finance,2020,0.0,0,True,investment,False
Uganda,General purpose,2019,0.0,0,True,investment,False
Uganda,General purpose,2020,0.0,0,True,investment,False
Uganda,General purpose,2022,0.0,0,True,investment,False
Uganda,General purpose,2023,0.0,0,True,investment,False
Uganda,Healthcare and Life Sciences,2023,0.0,0,True,investment,False
Uganda,Information Technology,2019,0.0,0,True,investment,False
Uganda,Information Technology,2020,0.0,0,True,investment,False
Uganda,Information Technology,2022,0.0,0,True,investment,False
Uganda,Information Technology,2023,0.0,0,True,investment,False
Uganda,"Mobile, platforms & Internet services",2019,0.0,0,True,investment,False
Uganda,"Mobile, platforms & Internet services",2020,0.0,0,True,investment,False
Uganda,"Mobile, platforms & Internet services",2022,0.0,0,True,investment,False
Uganda,"Mobile, platforms & Internet services",2023,0.0,0,True,investment,False
Uganda,Other,2020,0.0,0,True,investment,False
Uganda,Software,2019,0.0,0,True,investment,False
Uganda,Software,2020,0.0,0,True,investment,False
Uganda,Software,2022,0.0,0,True,investment,False
Uganda,Software,2023,0.0,0,True,investment,False
Ukraine,Agriculture,2016,0.0,0,True,investment,False
Ukraine,Agriculture,2017,0.0,0,True,investment,False
Ukraine,Agriculture,2020,,0,True,investment,False
Ukraine,All,2015,,0,True,investment,False
Ukraine,All,2016,0.0,0,True,investment,False
Ukraine,All,2017,0.0,0,True,investment,False
Ukraine,All,2018,0.0,0,True,investment,False
Ukraine,All,2019,7.0,11,True,investment,False
Ukraine,All,2020,7.0,10,True,investment,False
Ukraine,All,2021,1.0,22,True,investment,False
Ukraine,All,2022,0.0,0,True,investment,False
Ukraine,All,2023,3.0,6,True,investment,False
Ukraine,All,2024,3.0,284,True,investment,False
Ukraine,All,2025,1.0,9,False,investment,False
Ukraine,Biotechnology,2018,0.0,0,True,investment,False
Ukraine,Computer Vision,2019,,0,True,investment,False
Ukraine,Consumer goods,2016,0.0,0,True,investment,False
Ukraine,Consumer goods,2017,0.0,0,True,investment,False
Ukraine,Consumer goods,2021,0.0,0,True,investment,False
Ukraine,Consumer goods,2022,,0,True,investment,False
Ukraine,Consumer goods,2024,0.0,0,True,investment,False
Ukraine,Consumer goods,2025,,1,False,investment,False
Ukraine,Data and analytics,2015,,0,True,investment,False
Ukraine,Data and analytics,2018,0.0,0,True,investment,False
Ukraine,Data and analytics,2019,4.0,6,True,investment,False
Ukraine,Data and analytics,2020,1.0,4,True,investment,False
Ukraine,Data and analytics,2021,0.0,21,True,investment,False
Ukraine,Data and analytics,2022,0.0,0,True,investment,False
Ukraine,Data and analytics,2023,2.0,5,True,investment,False
Ukraine,Data and analytics,2024,1.0,282,True,investment,False
Ukraine,Data and analytics,2025,0.0,3,False,investment,False
Ukraine,Education,2018,0.0,0,True,investment,False
Ukraine,Education,2020,0.0,0,True,investment,False
Ukraine,Education,2022,,0,True,investment,False
Ukraine,Finance,2019,3.0,3,True,investment,False
Ukraine,Finance,2022,0.0,0,True,investment,False
Ukraine,Finance,2025,,1,False,investment,False
Ukraine,General purpose,2015,,0,True,investment,False
Ukraine,General purpose,2018,0.0,0,True,investment,False
Ukraine,General purpose,2019,4.0,6,True,investment,False
Ukraine,General purpose,2020,1.0,4,True,investment,False
Ukraine,General purpose,2021,0.0,21,True,investment,False
Ukraine,General purpose,2022,0.0,0,True,investment,False
Ukraine,General purpose,2023,2.0,5,True,investment,False
Ukraine,General purpose,2024,1.0,282,True,investment,False
Ukraine,General purpose,2025,0.0,4,False,investment,False
Ukraine,Hardware,2015,,0,True,investment,False
Ukraine,Hardware,2016,0.0,0,True,investment,False
Ukraine,Hardware,2017,0.0,0,True,investment,False
Ukraine,Hardware,2019,,2,True,investment,False
Ukraine,Hardware,2020,0.0,0,True,investment,False
Ukraine,Hardware,2021,0.0,1,True,investment,False
Ukraine,Hardware,2022,,0,True,investment,False
Ukraine,Hardware,2023,2.0,4,True,investment,False
Ukraine,Hardware,2024,1.0,1,True,investment,False
Ukraine,Hardware,2025,0.0,3,False,investment,False
Ukraine,Healthcare and Life Sciences,2021,0.0,0,True,investment,False
Ukraine,Healthcare and Life Sciences,2024,0.0,0,True,investment,False
Ukraine,Healthcare and Life Sciences,2025,0.0,0,False,investment,False
Ukraine,Information Technology,2019,4.0,5,True,investment,False
Ukraine,Information Technology,2020,0.0,2,True,investment,False
Ukraine,Information Technology,2021,,21,True,investment,False
Ukraine,Information Technology,2022,,0,True,investment,False
Ukraine,Information Technology,2023,1.0,4,True,investment,False
Ukraine,Information Technology,2024,,280,True,investment,False
Ukraine,Information Technology,2025,,5,False,investment,False
Ukraine,Lending and Investments,2022,0.0,0,True,investment,False
Ukraine,Manufacturing,2020,,0,True,investment,False
Ukraine,Manufacturing,2023,2.0,2,True,investment,False
Ukraine,Manufacturing,2024,1.0,1,True,investment,False
Ukraine,Manufacturing,2025,0.0,1,False,investment,False
Ukraine,Media and Entertainment,2018,,0,True,investment,False
Ukraine,Media and Entertainment,2019,0.0,0,True,investment,False
Ukraine,Media and Entertainment,2020,1.0,2,True,investment,False
Ukraine,Media and Entertainment,2021,,0,True,investment,False
Ukraine,Media and Entertainment,2022,,0,True,investment,False
Ukraine,"Mobile, platforms & Internet services",2018,,0,True,investment,False
Ukraine,"Mobile, platforms & Internet services",2019,,0,True,investment,False
Ukraine,"Mobile, platforms & Internet services",2020,1.0,1,True,investment,False
Ukraine,"Mobile, platforms & Internet services",2021,0.0,20,True,investment,False
Ukraine,"Mobile, platforms & Internet services",2023,,3,True,investment,False
Ukraine,"Mobile, platforms & Internet services",2025,,4,False,investment,False
Ukraine,Other,2015,,0,True,investment,False
Ukraine,Other,2018,0.0,0,True,investment,False
Ukraine,Other,2020,,2,True,investment,False
Ukraine,Other,2021,,19,True,investment,False
Ukraine,Professional services,2018,0.0,0,True,investment,False
Ukraine,Professional services,2020,,2,True,investment,False
Ukraine,Professional services,2021,0.0,0,True,investment,False
Ukraine,Professional services,2022,0.0,0,True,investment,False
Ukraine,Professional services,2023,0.0,0,True,investment,False
Ukraine,Professional services,2024,0.0,0,True,investment,False
Ukraine,Professional services,2025,0.0,0,False,investment,False
Ukraine,Robotics,2020,,0,True,investment,False
Ukraine,Robotics,2023,2.0,2,True,investment,False
Ukraine,Robotics,2024,1.0,1,True,investment,False
Ukraine,Robotics,2025,0.0,1,False,investment,False
Ukraine,"Sales, retail, commerce, marketing",2019,4.0,4,True,investment,False
Ukraine,"Sales, retail, commerce, marketing",2020,,2,True,investment,False
Ukraine,"Sales, retail, commerce, marketing",2021,0.0,0,True,investment,False
Ukraine,"Sales, retail, commerce, marketing",2022,,0,True,investment,False
Ukraine,Semiconductor,2015,,0,True,investment,False
Ukraine,Simulation,2015,,0,True,investment,False
Ukraine,Software,2015,,0,True,investment,False
Ukraine,Software,2016,0.0,0,True,investment,False
Ukraine,Software,2017,0.0,0,True,investment,False
Ukraine,Software,2018,0.0,0,True,investment,False
Ukraine,Software,2019,7.0,9,True,investment,False
Ukraine,Software,2020,1.0,4,True,investment,False
Ukraine,Software,2021,0.0,21,True,investment,False
Ukraine,Software,2022,0.0,0,True,investment,False
Ukraine,Software,2023,2.0,5,True,investment,False
Ukraine,Software,2024,1.0,282,True,investment,False
Ukraine,Software,2025,0.0,4,False,investment,False
Ukraine,Sports,2019,0.0,0,True,investment,False
Ukraine,Sports,2020,,0,True,investment,False
Ukraine,Transportation,2023,2.0,4,True,investment,False
Ukraine,Transportation,2024,1.0,1,True,investment,False
Ukraine,Transportation,2025,0.0,0,False,investment,False
United Arab Emirates,Agriculture,2025,0.0,0,False,investment,False
United Arab Emirates,All,2015,0.0,1,True,investment,False
United Arab Emirates,All,2016,1.0,1,True,investment,False
United Arab Emirates,All,2017,12.0,16,True,investment,False
United Arab Emirates,All,2018,10.0,172,True,investment,False
United Arab Emirates,All,2019,18.0,80,True,investment,False
United Arab Emirates,All,2020,10.0,41,True,investment,False
United Arab Emirates,All,2021,828.0,875,True,investment,False
United Arab Emirates,All,2022,112.0,354,True,investment,False
United Arab Emirates,All,2023,432.0,501,True,investment,False
United Arab Emirates,All,2024,1911.0,2258,True,investment,False
United Arab Emirates,All,2025,568.0,1316,False,investment,False
