provider_name,provider_id,provider_type,provider_hq_country,effective_country,input_name,input_id,input_name_full,input_type,production_stage,stage_id,input_data_year,share_provided,provision_year,input_market_size,source
Besi,P156,organization,NLD,NLD,Die attaching tools for non-IC,N132,Die attaching tools for non-IC,tool_resource,,,2024.0,35.9,2024,$276.2 million (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 28, 2025."
Besi,P156,organization,NLD,NLD,Bonding tools,N72,Bonding tools,tool_resource,,,2024.0,19.2,2024,$2.3 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 28, 2025."
Besi,P156,organization,NLD,NLD,Die attaching tools,N73,Die attaching tools,tool_resource,,,2024.0,31.9,2024,$1.4 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 28, 2025."
Besi,P156,organization,NLD,NLD,Packaging tools,N76,Packaging tools,tool_resource,,,2024.0,14.6,2024,$675.9 million (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 28, 2025."
Bruker,P135,organization,USA,USA,"Film, stack, and shape metrology tools",N65,"Film, stack, and shape metrology tools",tool_resource,,,2024.0,5.0,2024,$2.3 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CAMTEK,P141,organization,ISR,ISR,Fabrication tools (for advanced packaging),N109,Fabrication tools (for advanced packaging),tool_resource,,,2024.0,2.9,2024,$5.9 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CAMTEK,P141,organization,ISR,ISR,Process control tools,N60,Process control tools,tool_resource,,,2024.0,1.5,2024,$13.4 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CAMTEK,P141,organization,ISR,ISR,Inspection tools (adv. pkg.),N63,Inspection tools (adv. pkg.),tool_resource,,,2024.0,18.6,2024,$905.7 million (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CAMTEK,P141,organization,ISR,ISR,Defect inspection tools,N67,Defect inspection tools,tool_resource,,,2024.0,3.4,2024,$5.9 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CETC,P85,organization,CHN,CHN,Other deposition tools (non-IC),N138,Other deposition tools (non-IC),tool_resource,,,2024.0,1.1,2024,$1.5 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHE,P79,country,,CHE,Fabrication tools (for advanced packaging),N109,Fabrication tools (for advanced packaging),tool_resource,,,2024.0,0.3,2024,$5.9 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHE,P79,country,,CHE,PVD tools (adv. pkg.),N111,PVD tools (adv. pkg.),tool_resource,,,2024.0,1.8,2024,$1.2 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHE,P79,country,,CHE,Deposition tools (adv. pkg.),N128,Deposition tools (adv. pkg.),tool_resource,,,2024.0,0.8,2024,$2.6 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHE,P79,country,,CHE,Other deposition tools (non-IC),N138,Other deposition tools (non-IC),tool_resource,,,2024.0,6.8,2024,$1.5 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHE,P79,country,,CHE,Deposition tools,N36,Deposition tools,tool_resource,,,2024.0,0.4,2024,$24.1 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHE,P79,country,,CHE,Physical vapor deposition tools,N42,Physical vapor deposition tools,tool_resource,,,2024.0,0.2,2024,$4.6 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Dry etching tools (adv. pkg.),N101,Dry etching tools (adv. pkg.),tool_resource,,,2024.0,26.5,2024,$831.6 million (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Dry etch tools,N103,Dry etch tools,tool_resource,,,2024.0,10.7,2024,$18.5 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,i-line lithography tools,N106,i-line lithography tools,tool_resource,,,2024.0,4.3,2024,$1.1 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Fabrication tools (for advanced packaging),N109,Fabrication tools (for advanced packaging),tool_resource,,,2024.0,7.3,2024,$5.9 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,CVD tools (adv. pkg.),N110,CVD tools (adv. pkg.),tool_resource,,,2024.0,20.3,2024,$383.1 million (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,PVD tools (adv. pkg.),N111,PVD tools (adv. pkg.),tool_resource,,,2024.0,8.8,2024,$1.2 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,E-beam metrology tools,N115,E-beam metrology tools,tool_resource,,,2024.0,0.9,2024,$769.5 million (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Test tools,N120,Test tools,tool_resource,,,2024.0,6.3,2024,$6 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 13, 2025."
CHN,P2,country,,CHN,Resist processing tools (adv. pkg.),N122,Resist processing tools (adv. pkg.),tool_resource,,,2024.0,2.0,2024,$227.5 million (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,CMP tools (adv. pkg.),N124,CMP tools (adv. pkg.),tool_resource,,,2024.0,6.7,2024,$376.7 million (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Lithography tools (adv. pkg.),N127,Lithography tools (adv. pkg.),tool_resource,,,2024.0,1.6,2024,$275.6 million (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Deposition tools (adv. pkg.),N128,Deposition tools (adv. pkg.),tool_resource,,,2024.0,6.9,2024,$2.6 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Etch and clean tools (adv. pkg.),N129,Etch and clean tools (adv. pkg.),tool_resource,,,2024.0,17.9,2024,$1.2 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Die attaching tools for IC,N131,Die attaching tools for IC,tool_resource,,,2024.0,0.6,2024,$1.1 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 28, 2025."
CHN,P2,country,,CHN,Die attaching tools for non-IC,N132,Die attaching tools for non-IC,tool_resource,,,2024.0,18.0,2024,$276.2 million (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 28, 2025."
CHN,P2,country,,CHN,Auto ball bonders for IC,N134,Auto ball bonders for IC,tool_resource,,,2024.0,0.4,2024,$337.6 million (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 28, 2025."
CHN,P2,country,,CHN,Automatic wedge bonders,N136,Automatic wedge bonders,tool_resource,,,2024.0,1.0,2024,$100 million (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 28, 2025."
CHN,P2,country,,CHN,Other deposition tools (non-IC),N138,Other deposition tools (non-IC),tool_resource,,,2024.0,25.2,2024,$1.5 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Ion implanters,N17,Ion implanters,tool_resource,,,2024.0,0.3,2024,$3.5 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Lithography tools,N19,Lithography tools,tool_resource,,,2024.0,0.2,2024,$29.1 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Resist processing tools,N32,Resist processing tools,tool_resource,,,2024.0,0.6,2024,$3.4 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Deposition tools,N36,Deposition tools,tool_resource,,,2024.0,7.4,2024,$24.1 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Plasma CVD tools,N38,Plasma CVD tools,tool_resource,,,2024.0,8.2,2024,$6.3 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Low-pressure CVD tools,N39,Low-pressure CVD tools,tool_resource,,,2024.0,4.0,2024,$1.8 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,High-temperature CVD tools,N40,High-temperature CVD tools,tool_resource,,,2024.0,3.4,2024,$1.5 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Atomic layer deposition tools,N41,Atomic layer deposition tools,tool_resource,,,2024.0,0.5,2024,$3.5 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Physical vapor deposition tools,N42,Physical vapor deposition tools,tool_resource,,,2024.0,10.4,2024,$4.6 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Rapid thermal processing tools,N43,Rapid thermal processing tools,tool_resource,,,2024.0,3.8,2024,$1.4 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Tube-based diffusion and deposition tools,N44,Tube-based diffusion and deposition tools,tool_resource,,,2024.0,10.4,2024,$2.2 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Chemical vapor deposition tools,N47,Chemical vapor deposition tools,tool_resource,,,2024.0,6.7,2024,$9.6 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Dry etching and cleaning tools,N48,Dry etching and cleaning tools,tool_resource,,,2024.0,10.9,2024,$19.1 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Wet etching and cleaning tools,N49,Wet etching and cleaning tools,tool_resource,,,2024.0,3.8,2024,$6.4 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Conductor etching tools,N50,Conductor etching tools,tool_resource,,,2024.0,8.0,2024,$9.9 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Insulator etching tools,N51,Insulator etching tools,tool_resource,,,2024.0,10.5,2024,$7.4 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Dry stripping tools,N53,Dry stripping tools,tool_resource,,,2024.0,35.4,2024,$272.6 million (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Misc. dry etch tools,N54,Misc. dry etch tools,tool_resource,,,2024.0,55.5,2024,$342.2 million (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Etch and clean tools,N55,Etch and clean tools,tool_resource,,,2024.0,8.5,2024,$24.7 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Process control tools,N60,Process control tools,tool_resource,,,2024.0,0.8,2024,$13.4 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,"Film, stack, and shape metrology tools",N65,"Film, stack, and shape metrology tools",tool_resource,,,2024.0,2.3,2024,$2.3 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Critical dimensions metrology tools,N66,Critical dimensions metrology tools,tool_resource,,,2024.0,0.6,2024,$869.9 million (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Defect inspection tools,N67,Defect inspection tools,tool_resource,,,2024.0,0.8,2024,$5.9 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 5, 2025."
CHN,P2,country,,CHN,Assembly inspection tools,N70,Assembly inspection tools,tool_resource,,,2024.0,0.7,2024,$241.1 million (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 28, 2025."
CHN,P2,country,,CHN,Dicing tools,N71,Dicing tools,tool_resource,,,2024.0,0.4,2024,$1.8 billion (2024),"CSET analysis of TechInsights data (2024). Data used for analysis were published by TechInsights on May 28, 2025."
